adjudicationid	adjudicationtype	adjudicationnumber	adjudicationterm	adjudicationlong	adjudicationshort	adjudicationnotes	adjudicationstatus
12781	225	3	1868-08	In matter of Changing the Line Between the Township of Lumber and Portage			
12782	252	11	1850-05	Petition of Divers Inhabitants of Highland Township for the court to appoint Supervisors and School Directors			
12783	252	6	1852-10	Appointment of commissioners to mark Township lines			
12784	252	6	1860-10	In the Matter of the Petition of the citizens of Jones Township for the Division of said Township			
12785	252	13	1866-11	In the matter of the petition of certain citizens of Fox township to be annexed to the township of Benzinger			
12786	293		1940-10	Petition to alter a part of the North Boundary line of Bradford Township			
12787	228		1801-04				
12788	293	1	1852-09	Petition of divers inhabitants for Commissioners to run and establish a line between the Townships of Norwich & Shippen			
12789	293	1	1859-06	In the matter of the School District of Bradford and Vicinity			
12790	293		1870-12	In the Matter of Changing Tp. line between Keating and Lafayette Townships			
12791	293		1871-06	In the Matter of a Change of the Line between Hamlin and Sergeant Townships			
12792	293		1871-09	In the Matter of a New Township to be made out of part of Wetmore			
12793	293		1875-12	In relation to Change of Line between Keating & Smethport School Dist.			
12794	233	2	1871-02				
12795	234		1840	Petition for a New Township out of parts Elk Farmington + Pinegrove to be called Clinton			
12796	234		1841	Petition of inhabitants of new Township			
12797	233	17	1871-02				
12798	233	24	1873-04				
12799	31	198	1954-05				
12800	31	193.5	1911-09				
12801	31	175	1911-09				
12802	31	287	1911-12				
12803	31	16	1919-09				
12804	75	190	1911-08				
12805	75	233	1911-08				
12806	75	299	1911-08				
12807	75	132	1953-08				
12808	75	309	1954-08				
12809	75	488	1946-08				
12810	343	20	1845-08	In the matter of the Incorporation of Florence			
12811	343	71	1854-02	Petition of Jefferson Township			
12812	343	22	1864-02				
12813	339		1848-11				
12814	339		1850-08				
12815	339		1851-02				
12816	339		1851-11				
12817	339		1854-01				
12818	339		1854-04				
12819	339		1855-08				
12820	339		1856-04				
12822	334	18	1894-01	In matter of the petition to change the lines between Lawrence Township and Lawrenceville Boro.			
12827	335	9	1875-11		Review line annexing pt Lawrence to Nelson	Card 49	
12828	334		1822-09				
12829	334		1825-09				
12830	334	4	1825-12				
12831	334		1827-05				
12832	334	8	1827-12				
12833	334	13	1830-05				
12834	334		1822-02				
12835	1251	292	1985				
12838	237	42	1894-09				
12839	237	43	1887-09				
12840	237	29	1887-05				
12842	286	274	1890-01	In re: Consolidation of School Districts of Wilkes Barre City			
12843	286	275	1890-01	In re: Consolidation of School Districts of Wilkes Barre City			
12844	286	276	1890-01	In re: Consolidation of School Districts of Wilkes Barre City			
12845	57	68	1890-03				
12846	286		1874-11				
12847	286		1874-11	In re: Application of the Inhabitants of the Boro of Blakely for a change of limits			
12848	286		1874-11	In re: Application of the Boro. of Jermyn for Extension of limits			
12851	286		1875-04	In re: Division of Huntington Township			
12852	345	1461	1835				
12853	345	1647	1838				
12854	345	1648	1839				
12855	345	1428	1834				
12856	346	54	1844				
12857	346	30	1842				
12858	346	161	1807-05				
12859	346	172	1807-11				
12860	199	24	1858-06	In the matter of the Independant School District of Perry Township called "Hovey"			
12861	199	30	1859-06				
12862	199	25	1859-12				
12863	199	36	1860-03				
12864	199	37	1860-03				
12865	199	38	1860-03				
12866	199	34	1860-12				
12867	199	28	1861-03				
12868	199	17	1861-06				
12869	297		1862-11				
12871	297	25	1952-08	In Re: Newton-Wayne Union School District Consisting of Newton-Hamilton Borough and Wayne Township School Districts, Mifflin County		Case # blurry	
12872	297	10	1816-04				
12873	297	6	1816-08				
12874	297	7	1816-08				
12875	297	8	1816-11				
12876	298		1877				
12877	298		1884				
12878	329		1866-02				
12879	330		1862-09				
12880	329		1867-02				
12881	330		1852-02				
12882	235	3	1826-03				
12883	235		1837-05				
12884	248	280	1900-06				
12885	248	281	1900-06				
12886	248	282	1900-06				
12887	248	283	1900-06				
12888	248	284	1900-06				
12889	248	285	1900-06				
12890	248	422	1901-09				
12891	248	118	1912-03	In the matter of the appointment of commissioners to Divide the Borough of Millersburg into wards			
12892	22	244	1875-10				
12894	260		1928				
12896	268	1	1882-11				
12897	311		1788-02				
12898	343		1788-09				
12899	343		1788-09				
12900	343		1788-12				
12901	343		1788-04				
12902	343		1788-04				
12903	204		1870-04				
12904	204		1841-04				
12905	204		1843-11				
12906	204		1773-01		Constable List		
12907	281	73	1895-03	In the matter of the Petition of the incorporation of the Borough of East Lebanon			
12908	281		1895-07				
12909	281	57	1893-06				
12910	116	348	1972	In Re: North Lebanon Township Line			
12911	19		1846-05				
12912	353		1860-03				
12913	245		1839-04				
12914	245		1840-01				
12915	245		1844-08				
12916	245		1894-06				
12917	245		1897-09				
12918	245		1907				
12920	246	322	1998	Agreement pertaining to the relocation of, maintenance of & establishment of township boundries for Zion Road (T-377)	Upper Mifflin and Hopewell		
12921	1255	45	1993				
12922	207		1874	School District of Birdsboro vs. School District of Union Township			
12923	67	11	1911-09				
12924	67	12	1911-09				
12925	67	20	1911-09				
12926	67	21	1911-09				
12927	67	16	1911-09				
12928	67	17	1911-09				
12929	67	18	1911-09				
12930	67	19	1911-09				
12931	67	150	1911-09				
12932	67	169	1911-09				
12933	67	17	1911-11				
12934	67		1911				
12935	67		1911				
12936	67	124	1911-09				
12937	67	13	1911-09				
12938	322		1874				
12939	322		1911				
12940	337		1858-05				
12941	337		1875-09				
12944	336		1855-05	In the matter of the petition of citizens of the county of Union complaining of an under election and false return of the votes polled for and against a division of the county at the Spring Election held in said county on the third Friday of March last (1855) under the act for the erection of a new county out of part of Union to be called Snyder and relative to the seal of Justice of Union County			
12945	336		1855-05	Election place fixed of that part of Jackson Township, north of Penns Creek that falls to Snyder county, +c.			
12946	336		1855-05	Petition of the qualified voters of that part of Union township that falls within the county of Union, To fix place of holding Election +c.			
12947	336		1855-05	Petition of citizens of that part of Union Township North of Penns creek that falls within Snyder County for order fixing place of holding Elections +c.			
12948	336		1846-02				
12949	336		1847-02				
12950	336		1847-02				
12951	336		1847-05				
12952	336		1847-12				
12953	336		1839-02				
12954	336		1842-11				
12955	336		1843-01				
12956	336		1828-05				
12957	336		1826	Hartle Township: Rept of Mifflin County Line			
12958	337		1820-06				
12959	239	21	1844-01				
12960	239	21	1843-11				
12961	239	22	1844-01				
12962	239	29	1845-04				
12963	239	19	1845-08				
12964	239	32	1845-08				
12965	239	30	1845-04				
12966	239	32	1845-04				
12967	239	35	1845-08				
12968	239	18	1846-01				
12969	239	22	1846-11				
12970	239	17	1847-04				
12971	239	7	1847-11				
12973	239	14	1832-01				
12974	239	21	1832-08				
12975	239	1	1832-11				
12976	239	7	1833-01				
12977	239	18	1833-04				
12978	239	9	1834-01				
12979	239	5	1836-08				
12980	239	4	1837-01				
12981	239	10	1837-04				
12982	239	15	1837-04				
12983	239	17	1837-08				
12984	239	15	1837-11				
12985	239	15	1838-01				
12986	239	7	1838-04				
12987	239	10	1838-08				
12988	239	8	1838-08				
12989	239	3	1817-01				
12990	239	3	1817-11				
12991	239	11	1824-04				
12992	239	12	1824-04				
12994	1256		1952				
12995	65	1	1960-11				
12997	1258	54	1940-05				
12998	18	96	1973				
12999	18	101	1973				
13000	1259	64	1951-01				
13001	147		1991				
13002	1260	922	1992				
13003	278	157	1962-06	In re: New Castle Area School District			
13004	278	140	1957-12	In re: Proposed Vote on a union school district			
13005	278	126	1958-12				
13006	279	4	1868-02				
13007	53	20	1912-06				
13009	4		1983				
13010	4	3154	1984				
13011	4		1990				
13012	4		1992				
13013	265	33	1901-05				
13014	265	34	1902-05				
13015	265		1889-06				
13016	1261		1887				
13017	265	27	1878-01				
13018	265		1798-12				
13019	265		1798-12				
13020	344	19	1852-08				
13021	344	13	1879-08				
13023	343	29	1880-03				
13024	344	12	1880-06				
13025	344		1884-01	Robinson: Div		I had 1 Jan 1884 as Robinson, not Hopewell. Is there a separate case proposing the division of Robinson?	
13026	344	5	1885-02				
13027	13	33	1906-04				
13028	13	34	1906-04				
13030	242		1803-01				
13031	197		1807-04				
13032	197		1801-03				
13033	197		1799-09				
13034	197		1802-12				
13035	197		1802-06				
13036	197		1826-04				
13037	197		1802-03				
13038	197		1828-04				
13039	197		1801-03				
13040	197		1802-09				
13041	197		1801-12				
13042	197		1805				
13043	197		1799		Petition to erect that part of First, Second, and Third Donation Districts voting at James Buchanan's as a township		
13044	314		1860-01				
13045	286		1871-01				
13046	286		1870-12				
13047	286		1872-01				
13048	286		1872-01				
13049	286		1872-01				
13050	286		1872-04				
13051	286		1873-01				
13052	286	61	1868-01				
13054	286	106	1868-04				
13055	286	124	1868-04				
13056	286	69	1869-01				
13063	286		1869-04				
13064	286	121	1869-04				
13065	286	120	1869-04				
13067	286	108	1869-04				
13068	286	99	1869-04				
13069	286	95	1869-01				
13070	286	83	1869-01				
13086	286	131	1868-08				
13088	286	136	1868-08				
13089	286	118	1868-04				
13091	286		1863-08				
13094	286		1864-04				
13095	286		1865-01				
13096	286		1865-01				
13099	286		1865-11				
13100	286		1866-01				
13102	286		1866-11		In Re Hazle Township Petition to divide		
13104	286		1867-04				
13105	286		1867-04				
13106	286		1867-04				
13107	286		1867-04				
13109	286		1891				
13110	286		1932				
13111	284		1907-09				
13112	319		1815-01	Petition [...] of Township Lines			
13113	319		1823-01				
13114	300		1854-09				
13115	300		1858				
13116	300		1855				
13117	300		1859-03				
13118	1262		1913-01				
13119	300		1859-12				
13120	300		1861				
13121	300		1861				
13122	300		1871				
13123	300		1873				
13124	300		1881				
13125	45	11	1898-12				
13126	45	235	1901-09				
13127	1264		1854-02				
13128	1264		1858-02				
13129	1264		1859-11				
13130	251		1844-11				
13131	251		1862-11				
13132	251	1	1956-12				
13133	250		1892-04		South Chester Election Precincts		
13134	251		1870				
13135	308		1918-12				
13136	308		1875-05				
13137	308		1867-10				
13139	308		1870-08				
13141	308		1857-01				
13142	309		1761-09				
13143	309		1826-11				
13144	309		1826-04				
13145	309		1844-04				
13146	308		1891-12				
13147	309		1868-04				
13148	309		1805-08				
13149	309		1753-09				
13150	309		1804-01				
13151	309		1804-04				
13152	309		1812-11				
13153	309		1813-01				
13154	309		1798-11				
13155	309		1761-09				
13156	309		1829-11				
13157	309		1811-04				
13158	309		1817-08				
13159	309		1753-06				
13160	309		1752-12	Upper and Lower Smithfield			
13161	309		1752-06				
13162	309		1753-03				
13163	309		1754-12				
13164	309		1753-03				
13165	309		1753-03				
13166	285		1837	Order to Viewers in a Road adjoining Borough			
13167	285		1869	Deed of Jonathan W. Grubb			
13168	284		1907				
13169	285		1959-01				
13170	232		1821-01				
13171	214		1882				
13172	311		1814-01				
13173	248		1844-11				
13175	256		1831-01				
13176	256		1793-12				
13177	256		1843-06				
