sourceitemid	source	sourceitemedition	sourceitemvolume	sourceitemyear	sourceitemurl	sourceitemurlcomplete	sourceitemurlcompletepart	sourceitempublicdomain	sourceitempublicdomainreason	sourceitemreferenceyearfrom	sourceitemreferenceyearto	sourceitemreferencevolume	sourceitemurlafter	sourceitemlocal
6951	1665		1:20	\N	https://archive.org/details/documentsrelatin20newjuoft	f	t	\N		\N	\N			f
6952	1665		1:20	\N	https://archive.org/details/extractsfromamer20newj	f	t	\N		\N	\N			f
6953	1665		1:21	\N	https://archive.org/details/documentsrelatin21newjuoft	f	t	\N		\N	\N			f
6954	1665		1:21	\N	https://archive.org/details/calendarofrecord21newj	f	t	\N		\N	\N			f
6955	1665		1:22	\N	https://archive.org/details/documentsrelatin22newjuoft	f	t	\N		\N	\N			f
6956	1665		1:22	\N	https://archive.org/details/documentsrelatin0000unse_b1r7	f	t	\N		\N	\N			f
6957	1665		1:23	\N	https://archive.org/details/documentsrelatin23newjuoft	f	t	\N		\N	\N			f
6958	1665		1:24	\N	https://archive.org/details/documentsrelatin24newjuoft	f	t	\N		\N	\N			f
6959	1665		1:24	\N	https://archive.org/details/extractsfromamer24newj	f	t	\N		\N	\N			f
6960	1665		1:25	\N	https://archive.org/details/documentsrelatin25newjuoft	f	t	\N		\N	\N			f
6961	1665		1:26	\N	https://archive.org/details/documentsrelatin26newjuoft	f	t	\N		\N	\N			f
6962	1665		1:26	\N	https://archive.org/details/extractsfromamer26newj	f	t	\N		\N	\N			f
6963	1665		1:27	\N	https://archive.org/details/documentsrelatin27newjuoft	f	t	\N		\N	\N			f
6964	1665		1:27	\N	https://archive.org/details/extractsfromamer27newj	f	t	\N		\N	\N			f
6965	1665		1:28	\N	https://archive.org/details/documentsrelatin28newjuoft	f	t	\N		\N	\N			f
6966	1665		1:28	\N	https://archive.org/details/extractsfromamer28newj	f	t	\N		\N	\N			f
6967	1665		1:29	\N	https://archive.org/details/documentsrelatin29newjuoft	f	t	\N		\N	\N			f
6968	1665		1:29	\N	https://archive.org/details/tenthvolumeofext29newj	f	t	\N		\N	\N			f
6969	1665		1:30	\N	https://archive.org/details/documentsrelati30newjuoft	f	t	\N		\N	\N			f
6970	1665		1:31	\N	https://archive.org/details/documentsrelatin31newj	f	t	\N		\N	\N			f
6971	1665		1:31	\N	https://archive.org/details/documentsrelatin31unse	f	t	\N		\N	\N			f
6972	1665		1:31	\N	https://archive.org/details/archivesofstateo0000unse	f	t	\N		\N	\N			f
6973	1665		1:32	\N	https://archive.org/details/documentsrelatin32newj	f	t	\N		\N	\N			f
6974	1665		1:33	\N	https://archive.org/details/calendarofnewjer03newj	f	t	\N		\N	\N			f
6975	1665		1:33	\N	https://archive.org/details/documentsrelatin33newj	f	t	\N		\N	\N			f
6976	1665		1:34	\N	https://archive.org/details/documentsrelatin34newj	f	t	\N		\N	\N			f
6977	1665		1:35	\N	https://archive.org/details/documentsrelatin35newj	f	t	\N		\N	\N			f
6978	1665		1:35	\N	https://archive.org/details/archivesofstateo0035unse_w9k8	f	t	\N		\N	\N			f
6979	1665		1:35	\N	https://archive.org/details/calendarofnewjer00unse_0	f	t	\N		\N	\N			f
6980	1665		1:36	\N	https://archive.org/details/documentsrelatin36newj	f	t	\N		\N	\N			f
6981	1665		1:36	\N	https://archive.org/details/calendarofnewjer00unse_1	f	t	\N		\N	\N			f
6982	1665		1:37	\N	https://archive.org/details/documentsrelatin37newj	f	t	\N		\N	\N			f
6983	1665		1:37	\N	https://archive.org/details/calendarofnewjer00unse_2	f	t	\N		\N	\N			f
6984	1665		1:38	\N	https://archive.org/details/calendarofnewjer00unse_3	f	t	\N		\N	\N			f
6985	1665		1:39	\N	https://archive.org/details/calendarofnewjer00unse_4	f	t	\N		\N	\N			f
6986	1665		1:40	\N	https://archive.org/details/calendarofnewjer00unse_5	f	t	\N		\N	\N			f
6987	1665		1:41	\N	https://archive.org/details/calendarofnewjer00unse_6	f	t	\N		\N	\N			f
6988	1665		1:42	\N	https://archive.org/details/documentsrelatin08newj	f	t	\N		\N	\N			f
6989	1665		1:42	\N	https://archive.org/details/calendarofnewjer00unse_7	f	t	\N		\N	\N			f
6990	1665		2:1	\N	https://archive.org/details/cu31924092209505	f	t	\N		\N	\N			f
6991	1665		2:1	\N	https://archive.org/details/documentsrelat01newj	f	t	\N		\N	\N			f
6992	1665		2:2	\N	https://archive.org/details/cu31924092209513	f	t	\N		\N	\N			f
6993	1665		2:2	\N	https://archive.org/details/documentsrelat02newj	f	t	\N		\N	\N			f
6994	1665		2:3	\N	https://archive.org/details/cu31924092209521	f	t	\N		\N	\N			f
6995	1665		2:3	\N	https://archive.org/details/documentsrelat03newj	f	t	\N		\N	\N			f
6996	1665		2:4	\N	https://archive.org/details/cu31924092209539	f	t	\N		\N	\N			f
6997	1665		2:4	\N	https://archive.org/details/documentsrelat04newj	f	t	\N		\N	\N			f
6998	1665		2:5	\N	https://archive.org/details/cu31924092209547	f	t	\N		\N	\N			f
6999	1665		2:5	\N	https://archive.org/details/documentsrelat05newj	f	t	\N		\N	\N			f
7000	1627			\N	https://archive.org/details/historyoftrenton00leef	f	t	\N		\N	\N			f
7001	1666			\N	https://hdl.handle.net/2027/hvd.32044024267460	f	t	\N		\N	\N			f
7002	1664			\N	https://archive.org/details/historyoftowanda86heve	f	t	\N		\N	\N			f
7003	1663			\N	https://archive.org/details/historyofoldtiog01murr	f	t	\N		\N	\N			f
7004	1663			\N	https://archive.org/details/historyofoldtiog02murr	f	t	\N		\N	\N			f
7005	1663			\N	https://archive.org/details/historyofoldtiog00murr_0	f	t	\N		\N	\N			f
7006	1662			\N	https://archive.org/details/cu31924080779402	f	t	\N		\N	\N			f
7007	1645			\N	https://archive.org/details/lifeoffrancisdan01lear	f	t	\N		\N	\N			f
7008	1645			\N	https://archive.org/details/cu31924028830649	f	t	\N		\N	\N			f
7009	1643			\N	https://archive.org/details/historyofnortham00rupp	f	t	\N		\N	\N			f
7010	1628		1	\N	https://archive.org/details/southjerseyhisto00hest	f	t	\N		\N	\N			f
7011	1628		5	\N	https://archive.org/details/southjerseyhisto05hest	f	t	\N		\N	\N			f
7012	1628		2	\N	https://hdl.handle.net/2027/nyp.33433079126375	f	t	\N		\N	\N			f
7013	1628		1	\N	https://hdl.handle.net/2027/uva.x000747692	f	t	\N		\N	\N			f
7014	1628		3	\N	https://hdl.handle.net/2027/uva.x000747693	f	t	\N		\N	\N			f
7015	1628		4	\N	https://hdl.handle.net/2027/uva.x000747694	f	t	\N		\N	\N			f
7016	1628		2	\N	https://hdl.handle.net/2027/uva.x000747691	f	t	\N		\N	\N			f
7017	1531			\N	https://archive.org/details/historyofscranto00craf	f	t	\N		\N	\N			f
7018	1531			\N	https://archive.org/details/cu31924028864027	f	t	\N		\N	\N			f
7021	1171			\N	https://archive.org/details/annalsofluzernec00pea	f	t	\N		\N	\N			f
7022	1171			\N	https://archive.org/details/annalsofluzernec01pear	f	t	\N		\N	\N			f
7023	1170			\N	https://archive.org/details/cu31924097286300	f	t	\N		\N	\N			f
7024	1151			\N	https://archive.org/details/historyofcountie00lees	f	t	\N		\N	\N			f
7025	1144			\N	https://archive.org/details/historyofarmstro01smit	f	t	\N		\N	\N			f
7026	1539			\N	https://digital.libraries.psu.edu/digital/collection/digitalbks4/id/1262/	t	t	\N		\N	\N			f
7027	1554			\N	https://archive.org/details/chroniclesofnewb00wall	f	t	\N		\N	\N			f
7028	321			\N	https://archive.org/details/historyofberksco00mont	f	t	\N		\N	\N			f
7029	321			\N	https://archive.org/details/historyofberksco00mont_1	f	t	\N		\N	\N			f
7030	190			\N	https://archive.org/details/historyofsulliva00ingh	f	t	\N		\N	\N			f
7032	359			1955	https://hdl.handle.net/2027/umn.31951d02290482z	f	t	\N		1955	1955	2		f
7033	359			1968	https://hdl.handle.net/2027/uc1.b3830933	f	t	\N		1968	1968	2		f
7034	359			1963	https://hdl.handle.net/2027/umn.31951d02290492w	f	t	\N		1963	1963	1		f
7035	359			1972	https://hdl.handle.net/2027/umn.31951d03540040w	f	t	\N		1971	1971	2		f
7037	340		1	\N		f	t	\N		1803	1804			f
7038	340		2	\N	https:/hdl.handle.net/2027/osu.32437011485428	f	t	\N		1804	1804			f
7039	340		3	\N	https:/hdl.handle.net/2027/osu.32437011559875	f	t	\N		1804	1805			f
7040	340		3	\N	https:/hdl.handle.net/2027/uc1.b3831113	f	t	\N		1804	1805			f
7041	340		4	\N	https:/hdl.handle.net/2027/uc1.b3831114	f	t	\N		1805	1806			f
7042	340		4	\N	https:/hdl.handle.net/2027/osu.32437011486202	f	t	\N		1806	1806			f
7043	340		5	\N	https:/hdl.handle.net/2027/osu.32437011485063	f	t	\N		1807	1808			f
7044	340		6	\N	https:/hdl.handle.net/2027/osu.32437011485014	f	t	\N		1807	1808			f
7045	340		7	\N	https:/hdl.handle.net/2027/osu.32437011485113	f	t	\N		1808	1809			f
7046	340		8	\N	https:/hdl.handle.net/2027/osu.32437011559883	f	t	\N		1809	1810			f
7047	340		9	\N	https:/hdl.handle.net/2027/osu.32437011485162	f	t	\N		1810	1811			f
7048	340		10	\N	https:/hdl.handle.net/2027/iau.31858017853601	f	t	\N		1811	1812			f
7049	340		11	\N	https:/hdl.handle.net/2027/iau.31858017853593	f	t	\N		1812	1813			f
7050	340		12	\N	https:/hdl.handle.net/2027/iau.31858017853585	f	t	\N		1813	1814			f
7051	340		13	\N		f	t	\N		1814	1815			f
7052	340		14	\N		f	t	\N		1815	1816			f
7053	340		15	\N	https:/hdl.handle.net/2027/hvd.32044100153469	f	t	\N		1816	1817			f
7054	340		15	\N	https:/hdl.handle.net/2027/osu.32437011559891	f	t	\N		1816	1817			f
7055	340		16	\N		f	t	\N		1817	1818			f
7056	340		17	\N	https:/hdl.handle.net/2027/osu.32437011485568	f	t	\N		1818	1819			f
7057	1090		18	\N	https:/hdl.handle.net/2027/osu.32437011485717	f	t	\N		1819	1819			f
7058	1097		18	\N	https:/hdl.handle.net/2027/osu.32437123258713	f	t	\N		1819	1820			f
7059	1090		18	\N	https:/hdl.handle.net/2027/hvd.32044100153444	f	t	\N		1820	1821			f
7060	340		19	\N	https:/hdl.handle.net/2027/osu.32437011560048	f	t	\N		1821	1822			f
7061	1097		20	\N	https:/hdl.handle.net/2027/osu.32437123257509	f	t	\N		1822	1823			f
7062	340		20	\N	https:/hdl.handle.net/2027/osu.32437011485816	f	t	\N		1822	1823			f
7063	340		20	\N	https:/hdl.handle.net/2027/osu.32437011560048	f	t	\N		1822	1823			f
7064	1097		21	\N	https:/hdl.handle.net/2027/osu.32437123257558	f	t	\N		1823	1824			f
7065	1090		21	\N	https:/hdl.handle.net/2027/osu.32437011485766	f	t	\N		1823	1824			f
7066	1090		21	\N	https:/hdl.handle.net/2027/osu.32437011560048	f	t	\N		1823	1824			f
7067	1090		22	\N	https:/hdl.handle.net/2027/hvd.32044100153436	f	t	\N		1823	1824			f
7068	1097		22	\N		f	t	\N		1823	1824			f
7069	1090		23	\N	https:/hdl.handle.net/2027/osu.32437011559917	f	t	\N		1824	1825			f
7070	1097		23	\N	https:/hdl.handle.net/2027/osu.32437123257657	f	t	\N		1824	1825			f
7071	1090		24	\N	https:/hdl.handle.net/2027/osu.32437011486012	f	t	\N		1825	1826			f
7072	1097		24	\N	https:/hdl.handle.net/2027/osu.32437123257707	f	t	\N		1825	1826			f
7073	1090		25	\N	https:/hdl.handle.net/2027/osu.32437123257566	f	t	\N		1826	1827			f
7074	1097		25	\N	https:/hdl.handle.net/2027/osu.32437123257756	f	t	\N		1826	1827			f
7075	1090		26	\N	https:/hdl.handle.net/2027/osu.32437123257814	f	t	\N		1827	1828			f
7076	1097		26	\N	https:/hdl.handle.net/2027/osu.32437123257806	f	t	\N		1827	1828			f
7077	1090		27	\N	https:/hdl.handle.net/2027/osu.32437011559941	f	t	\N		1828	1829			f
7078	1097		27	\N	https:/hdl.handle.net/2027/osu.32437123257855	f	t	\N		1828	1829			f
7079	1097		28	\N	https:/hdl.handle.net/2027/osu.32437123257905	f	t	\N		1829	1830			f
7080	1090		28	\N	https:/hdl.handle.net/2027/osu.32437011486160	f	t	\N		1830	1831			f
7081	1097		29	\N	https:/hdl.handle.net/2027/osu.32437123257954	f	t	\N		1830	1831			f
7082	1090		29	\N	https:/hdl.handle.net/2027/hvd.32044100153451	f	t	\N		1831	1832			f
7083	1090		30	\N	https:/hdl.handle.net/2027/osu.32437123257764	f	t	\N		1831	1832			f
7084	1097		30	\N	https:/hdl.handle.net/2027/osu.32437123258002	f	t	\N		1832	1833			f
7085	1090		31	\N	https:/hdl.handle.net/2027/osu.32437123257715	f	t	\N		1832	1833			f
7086	1097		31	\N	https:/hdl.handle.net/2027/osu.32437123258051	f	t	\N		1832	1833			f
7087	1090		32	\N	https:/hdl.handle.net/2027/osu.32437123257665	f	t	\N		1833	1834			f
7088	1097		32	\N	https:/hdl.handle.net/2027/osu.32437123258101	f	t	\N		1833	1834			f
7089	1090		33	\N	https:/hdl.handle.net/2027/osu.32437123258614	f	t	\N		1834	1835			f
7090	1090		33	\N	https:/hdl.handle.net/2027/uc1.b3831115	f	t	\N		1834	1835			f
7091	1097		33	\N	https:/hdl.handle.net/2027/osu.32437123258150	f	t	\N		1834	1835			f
7092	1090		34	\N	https:/hdl.handle.net/2027/osu.32437011559990	f	t	\N		1835	1836			f
7093	1097		34	\N		f	t	\N		1835	1836			f
7094	1090		35	\N	https:/hdl.handle.net/2027/osu.32437123258564	f	t	\N		1836	1837			f
7095	1097		35	\N		f	t	\N		1836	1837			f
7096	1090		36	\N	https:/hdl.handle.net/2027/osu.32437011560006	f	t	\N		1837	1838			f
7097	1097		36	\N	https:/hdl.handle.net/2027/osu.32437011485527	f	t	\N		1837	1838			f
7098	1097		37	\N		f	t	\N		1838	1839			f
7099	1090		37	\N		f	t	\N		1838	1839			f
7100	1090		38	\N	https:/hdl.handle.net/2027/osu.32437011560022	f	t	\N		1839	1840			f
7101	1097		38	\N	https:/hdl.handle.net/2027/osu.32437123258309	f	t	\N		1839	1840			f
7102	1090		39	\N	https:/hdl.handle.net/2027/osu.32437123257616	f	t	\N		1840	1841			f
7103	1097		39	\N	https:/hdl.handle.net/2027/osu.32437123258358	f	t	\N		1840	1841			f
7104	1097		40	\N	https:/hdl.handle.net/2027/osu.32437123258408	f	t	\N		1841	1842			f
7105	1090		40	\N	https:/hdl.handle.net/2027/osu.32437011485725	f	t	\N		1841	1842			f
7106	1090		41	\N	https:/hdl.handle.net/2027/osu.32437123258515	f	t	\N		1842	1843			f
7107	1097		41	\N	https:/hdl.handle.net/2027/osu.32437123258556	f	t	\N		1842	1843			f
7108	1090		42	\N	https:/hdl.handle.net/2027/osu.32437011485824	f	t	\N		1843	1844			f
7109	1097		42	\N		f	t	\N		1843	1844			f
7110	1090		43	\N	https:/hdl.handle.net/2027/osu.32437123258465	f	t	\N		1844	1845			f
7111	1097		43	\N	https:/hdl.handle.net/2027/osu.32437011485774	f	t	\N		1844	1845			f
7112	1097		44	\N	https:/hdl.handle.net/2027/osu.32437011485923	f	t	\N		1845	1846			f
7113	1090		44	\N		f	t	\N		1845	1846			f
7114	1090		45	\N	https:/hdl.handle.net/2027/osu.32437123258366	f	t	\N		1846	1847			f
7115	1097		45	\N	https:/hdl.handle.net/2027/osu.32437123258655	f	t	\N		1846	1847			f
7116	1090		46	\N	https:/hdl.handle.net/2027/uc1.b3831116	f	t	\N		1847	1848			f
7117	1097		46	\N	https:/hdl.handle.net/2027/osu.32437011486020	f	t	\N		1847	1848			f
7118	1090		47	\N	https:/hdl.handle.net/2027/osu.32437123258218	f	t	\N		1848	1849			f
7119	1090		47	\N	https:/hdl.handle.net/2027/uc1.b3831117	f	t	\N		1848	1849			f
7120	1097		47	\N	https:/hdl.handle.net/2027/osu.32437011485972	f	t	\N		1848	1849			f
7121	1090		48	\N	https:/hdl.handle.net/2027/osu.32437123258267	f	t	\N		1849	1850			f
7122	1090		48	\N	https:/hdl.handle.net/2027/uc1.b3831118	f	t	\N		1849	1850			f
7123	1097		48	\N	https:/hdl.handle.net/2027/osu.32437011486079	f	t	\N		1849	1850			f
7124	1090		49	\N	https:/hdl.handle.net/2027/uc1.b3831119	f	t	\N		1850	1851			f
7125	1097		49	\N	https:/hdl.handle.net/2027/osu.32437011486129	f	t	\N		1850	1851			f
7126	1090		50	\N	https:/hdl.handle.net/2027/osu.32437123258119	f	t	\N		1852	1852			f
7127	1090		50	\N	https:/hdl.handle.net/2027/uc1.b3831120	f	t	\N		1852	1852			f
7128	1097		50	\N		f	t	\N		1852	1852			f
7129	340		51	\N	https:/hdl.handle.net/2027/osu.32437011486178	f	t	\N		1852	1853			f
7130	340		51	\N	https:/hdl.handle.net/2027/njp.32101065112284	f	t	\N		1852	1853			f
7131	340		52	\N		f	t	\N		1854	1854			f
7132	340		53	\N	https:/hdl.handle.net/2027/uc1.b3831121	f	t	\N		1856	1856			f
7133	340		54	\N		f	t	\N		1857	1857			f
7134	340		55	\N	https:/hdl.handle.net/2027/njp.32101065112292	f	t	\N		1858	1858			f
7135	340		55	\N	https:/hdl.handle.net/2027/uc1.b3831122	f	t	\N		1858	1858			f
7136	340		56	\N	https:/hdl.handle.net/2027/osu.32437011485238	f	t	\N		1859	1859			f
7137	340		56	\N	https:/hdl.handle.net/2027/uc1.b3831123	f	t	\N		1859	1859			f
7138	340		57	\N	https:/hdl.handle.net/2027/njp.32101065112300	f	t	\N		1860	1860			f
7139	340		57	\N	https:/hdl.handle.net/2027/uc1.b3831124	f	t	\N		1860	1860			f
7140	340		58	\N	https:/hdl.handle.net/2027/osu.32437011485386	f	t	\N		1861	1861			f
7141	340		58	\N	https:/hdl.handle.net/2027/uc1.b3831125	f	t	\N		1861	1861			f
7142	340		59	\N	https:/hdl.handle.net/2027/njp.32101065112326	f	t	\N		1862	1862			f
7143	340		60	\N	https:/hdl.handle.net/2027/osu.32437011485485	f	t	\N		1863	1863			f
7144	340		61	\N	https:/hdl.handle.net/2027/njp.32101065112334	f	t	\N		1864	1864			f
7145	340		62	\N	https:/hdl.handle.net/2027/njp.32101065112342	f	t	\N		1865	1865			f
7146	340		63	\N	https:/hdl.handle.net/2027/uc1.b3831129	f	t	\N		1866	1866			f
7147	340		64	\N	https:/hdl.handle.net/2027/njp.32101065112359	f	t	\N		1867	1867			f
7148	340		65	\N	https:/hdl.handle.net/2027/osu.32437011485634	f	t	\N		1868	1868			f
7149	340		66	\N	https:/hdl.handle.net/2027/njp.32101065112367	f	t	\N		1868	1868			f
7150	340		66	\N	https:/hdl.handle.net/2027/osu.32437011485782	f	t	\N		1868	1868			f
7151	340		67	\N	https:/hdl.handle.net/2027/njp.32101065112375	f	t	\N		1870	1870			f
7152	340		68	\N	https:/hdl.handle.net/2027/osu.32437011485881	f	t	\N		1871	1871			f
7153	340		69	\N	https:/hdl.handle.net/2027/osu.32437011485832	f	t	\N		1872	1872			f
7154	340		70	\N	https:/hdl.handle.net/2027/osu.32437011485931	f	t	\N		1873	1873			f
7155	340		71	\N	https:/hdl.handle.net/2027/osu.32437011486038	f	t	\N		1874	1874			f
7156	340		72	\N	https:/hdl.handle.net/2027/njp.32101065112383	f	t	\N		1875	1875			f
7157	340		73	\N	https:/hdl.handle.net/2027/osu.32437123258010	f	t	\N		1876	1876			f
7158	340		74	\N	https:/hdl.handle.net/2027/osu.32437123257962	f	t	\N		1877	1877			f
7159	340		77	\N	https:/hdl.handle.net/2027/osu.32437011485048	f	t	\N		1880	1880			f
7160	340		78	\N	https:/hdl.handle.net/2027/osu.32437011485097	f	t	\N		1881	1881			f
7161	340		79	\N	https:/hdl.handle.net/2027/uc1.b3831144	f	t	\N		1882	1882			f
7162	340		80	\N	https:/hdl.handle.net/2027/osu.32437011485196	f	t	\N		1883	1883			f
7163	340		81	\N	https:/hdl.handle.net/2027/osu.32437011485345	f	t	\N		1884	1884			f
7164	340		82	\N	https:/hdl.handle.net/2027/osu.32437123257913	f	t	\N		1885	1885			f
7165	340		83	\N	https:/hdl.handle.net/2027/njp.32101065112391	f	t	\N		1886	1886			f
7166	340		84	\N	https:/hdl.handle.net/2027/njp.32101065112409	f	t	\N		1887	1887			f
7167	340		85	\N	https:/hdl.handle.net/2027/njp.32101065112417	f	t	\N		1888	1888			f
7168	340		86	\N	https:/hdl.handle.net/2027/uc1.b3831151	f	t	\N		1889	1889			f
7169	340		87	\N	https:/hdl.handle.net/2027/njp.32101065112425	f	t	\N		1890	1890			f
7170	340		88	\N	https:/hdl.handle.net/2027/njp.32101065112433	f	t	\N		1890	1891			f
7171	340		89	\N	https:/hdl.handle.net/2027/osu.32437011485691	f	t	\N		1892	1892			f
7172	340		90	\N	https:/hdl.handle.net/2027/osu.32437011485790	f	t	\N		1893	1893			f
7173	340		91	\N	https:/hdl.handle.net/2027/njp.32101065112458	f	t	\N		1894	1894			f
7174	340		92	\N	https:/hdl.handle.net/2027/osu.32437011485840	f	t	\N		1896	1896			f
7175	340		93	\N	https:/hdl.handle.net/2027/osu.32437011485899	f	t	\N		1898	1898			f
7176	340		94	\N	https:/hdl.handle.net/2027/uc1.b3838041	f	t	\N		1900	1900			f
7177	340		95	\N	https:/hdl.handle.net/2027/njp.32101065112466	f	t	\N		1902	1902			f
7178	340		96	\N	https:/hdl.handle.net/2027/osu.32437011486046	f	t	\N		1902	1902			f
7179	340		97	\N	https:/hdl.handle.net/2027/osu.32437011486095	f	t	\N		1904	1904			f
7180	340		98	\N	https:/hdl.handle.net/2027/njp.32101065112474	f	t	\N		1906	1906			f
7181	340		99	\N	https:/hdl.handle.net/2027/osu.32437011486194	f	t	\N		1908	1908			f
7182	340		100	\N	https:/hdl.handle.net/2027/njp.32101065112490	f	t	\N		1909	1909			f
7183	340		100	\N	https:/hdl.handle.net/2027/uc1.b3838047	f	t	\N		1909	1909			f
7184	340		101	\N	https:/hdl.handle.net/2027/uc1.b3838048	f	t	\N		1910	1910			f
7185	340		102	\N	https:/hdl.handle.net/2027/uc1.b3838049	f	t	\N		1911	1911			f
7186	340		103	\N	https:/hdl.handle.net/2027/njp.32101045231352	f	t	\N		1913	1913			f
7187	340		103	\N	https:/hdl.handle.net/2027/uc1.b3838050	f	t	\N		1913	1913			f
7188	340		104	\N	https:/hdl.handle.net/2027/uc1.b3838051	f	t	\N		1914	1914			f
7189	340		105	\N	https:/hdl.handle.net/2027/osu.32437011342272	f	t	\N		1914	1915			f
7190	340		105	\N	https:/hdl.handle.net/2027/uc1.b3838052	f	t	\N		1914	1915			f
7191	340		106	\N	https:/hdl.handle.net/2027/osu.32437011342272	f	t	\N		1915	1915			f
